insideFPL,2017-09-23 12:57,5,5,. @PGE4Me crews home from #Florida safe and sound in #Sacramento #hurricaneirma @insideFPL @PGE_Mayra @PGE_Andrea pic.twitter.com/qGREnVffEx,,@PGE4Me @insideFPL @PGE_Mayra @PGE_Andrea,#Florida #Sacramento #hurricaneirma,9.11635625828278E+017,https://twitter.com/PGE_Brandi/status/911635625828278272,,
insideFPL,2017-09-23 12:41,11,20,. @PGE4Me crews from #Florida landed safely in #Sacramento #hurricaneirma2017 @insideFPL @PGE_Andrea @PGE_Mayra #welcomehome pic.twitter.com/JRUfXXwi54,,@PGE4Me @insideFPL @PGE_Andrea @PGE_Mayra,#Florida #Sacramento #hurricaneirma2017 #welcomehome,9.11631519181021E+017,https://twitter.com/PGE_Brandi/status/911631519181021185,,
insideFPL,2017-09-23 07:17,0,0,I applaud @insideFPL http:// markets.businessinsider.com/news/stocks/FP L-completes-service-restoration-to-more-than-4-4-million-customers-impacted-by-historic-Hurricane-Irma-1002428815 …,,@insideFPL,,9.11550040455487E+017,https://twitter.com/PatricRayburn/status/911550040455487489,,
insideFPL,2017-09-23 06:18,0,0,Yep that would be me and 220 other homes in my community. The community with 400 residents next door to us also has no power. 14 days now.,,,,9.11535351017198E+017,https://twitter.com/Jilljeanne/status/911535351017197568,,
insideFPL,2017-09-22 20:49,0,0,The new concrete poles helped to speed up recovery. Smart resilience planning by @insideFPL http:// newsroom.fpl.com/featured-stori es?item=30879 …,,@insideFPL,,9.11392090592022E+017,https://twitter.com/CyberMurphy/status/911392090592022528,,
insideFPL,2017-09-22 20:49,0,0,Electricity came back after 9 days #hurricaneirma2017 #community made it happen. @insideFPL dropped ball. Thankful for sub contractor.,,@insideFPL,#hurricaneirma2017 #community,9.11392086007656E+017,https://twitter.com/simplyzenFL/status/911392086007656448,,
insideFPL,2017-09-22 19:42,0,0,"@insideFPL can anyone at FPL explain the power outage in area code 33467? it's a regular afternoon storm, and no power. where'd the 3b go?",,@insideFPL,,9.11375269889479E+017,https://twitter.com/flpd1136/status/911375269889478656,,
insideFPL,2017-09-22 19:32,0,1,"I'm moved prior to hurricane season next year guaranteed , this is not a good look",,,,9.11372728040657E+017,https://twitter.com/RequiemSlaps/status/911372728040656897,,
insideFPL,2017-09-22 19:31,0,0,"I feel you bro , i dont think i could go through another storm",,,,9.11372491259511E+017,https://twitter.com/Sayitaint_Scav/status/911372491259510784,,
insideFPL,2017-09-22 19:31,0,0,Some solar panels and my storm surcharge money back basically haha. I appreciate it though,,,,9.11372375396057E+017,https://twitter.com/RequiemSlaps/status/911372375396057090,,
insideFPL,2017-09-22 19:26,0,1,Giving away our pizza from @lappetito2pizza to the lineman from @insideFPL . Thank you! #hurricaneirma#fpllineman#collierstrong pic.twitter.com/FyvZ5MD0Sv,,@lappetito2pizza @insideFPL,#hurricaneirma #fpllineman #collierstrong,9.11371133672415E+017,https://twitter.com/Ellieth1627/status/911371133672415234,,
insideFPL,2017-09-22 18:49,0,0,"5 hours until the promise that your own CEO made, in the very same city I reside in, becomes yet another missed deadline. Nobody here. Zero.",,,,9.1136179766759E+017,https://twitter.com/RequiemSlaps/status/911361797667590144,,
insideFPL,2017-09-22 18:05,0,0,Thank you @InsideFPL for everything you did after the storm/ #Irma,,@InsideFPL,#Irma,9.11350699249865E+017,https://twitter.com/SenorWaterHead/status/911350699249864704,,
insideFPL,2017-09-22 17:53,0,0,@insideFPL i got charged $100 over what I usually get charged plus I was without lights 2 or 3 days after hurricane Irma.,,@insideFPL,,9.11347627370918E+017,https://twitter.com/_iamnito_/status/911347627370917894,,
insideFPL,2017-09-22 17:08,0,0,@insideFPL rocked the hurricane recovery! Great job!,,@insideFPL,,9.11336310664778E+017,https://twitter.com/The_Dalton_Gang/status/911336310664777729,,
insideFPL,2017-09-22 16:39,24,98,Our crews are making their way home! We’re proud to have helped @insideFPL restore power to residents in Florida affected by #HurricaneIrma pic.twitter.com/UTOvPBR66i,,@insideFPL,#HurricaneIrma,9.11329121636143E+017,https://twitter.com/HydroOne/status/911329121636143104,,
