username|date|retweets|favorites|text|is_retweet|ID|permalink|address|latitude|longitude|latlongerr
NBCNews|2017-09-06 20:01:51|324|212|LATEST: Hurricane  Irma  now 50 miles north of San Juan; maintaining 185 mph winds  pic.twitter.com/tF30vy8BOZ|false|905581843365457920|/NBCNews/status/905581843365457920||||
NBCNews|2017-09-10 16:41:02|63|70|SPECIAL REPORT: Hurricane  Irma  makes its second landfall in Florida. Tune in to NBC for the latest.  pic.twitter.com/cfcIP8xN5u|false|906980860179763207|/NBCNews/status/906980860179763207||||
NBCNews|2017-09-08 14:29:49|368|273|Remember the crane that dangled from a NYC high rise during Sandy? Dozens are scattered around Miami — and Hurricane  Irma  is about to strike  pic.twitter.com/q4irkPZ9id|false|906223060688277504|/NBCNews/status/906223060688277504||||
NBCNews|2017-09-09 18:00:08|44|68|TRACKING  IRMA : The latest forecast and satellite images as Hurricane  Irma  heads toward South Florida  http://nbcnews.to/2fawqpM   pic.twitter.com/Nw36JT0JIt|false|906638377272971266|/NBCNews/status/906638377272971266||||
NBCNews|2017-09-10 16:15:11|109|75|At least two cranes collapse in Miami as Hurricane  Irma  lashes South Florida  http://nbcnews.to/2fcZfSA   pic.twitter.com/WRvGlQ2gps|false|906974353048432640|/NBCNews/status/906974353048432640||||
NBCNews|2017-09-11 18:30:20|59|72|PHOTOS: After  Irma , Floridians awake to damage and darkness  http://nbcnews.to/2y188GL   pic.twitter.com/YljALDVBaH|false|907370751753367552|/NBCNews/status/907370751753367552||||
NBCNews|2017-09-10 03:42:29|185|117|LATEST: Hurricane  Irma  has already left 271,000 without power in Florida, including 164,590 in Miami Dade  http://nbcnews.to/2xdFrIJ   pic.twitter.com/27Y2BBW5n9|false|906784930935578624|/NBCNews/status/906784930935578624||||
NBCNews|2017-09-13 12:17:50|54|96|JUST IN: President Trump will visit Naples to survey  Irma  damage during his Florida visit on Thursday, according to a White House official|false|908001788074262529|/NBCNews/status/908001788074262529||||
NBCNews|2017-09-13 10:57:26|39|35|FULL STORY: Five dead at Florida nursing home after possible air conditioning problem caused by  Irma   http://nbcnews.to/2eW6oq7   pic.twitter.com/H83EYMeBbB|false|907981551929118727|/NBCNews/status/907981551929118727||||
NBCNews|2017-09-07 16:33:20|144|113|Aerial images show widespread devastation on islands hit by Hurricane  Irma    http://nbcnews.to/2gPAdgf   pic.twitter.com/WUKoxEaylb|false|905891756671205377|/NBCNews/status/905891756671205377||||
NBCNews|2017-09-05 17:24:53|336|380|The eye of Category 5 Hurricane  Irma  as it continues to churn toward the Caribbean  pic.twitter.com/gTOytnkxND|false|905179954299723790|/NBCNews/status/905179954299723790||||
NBCNews|2017-09-10 13:18:37|194|162|LATEST:__NEWLINE__-24 deaths related to Hurricane  Irma __NEWLINE__-More than 1.6 million people without power in Florida__NEWLINE__More:  http://nbcnews.com/Irma  |false|906929918105329664|/NBCNews/status/906929918105329664||||
NBCNews|2017-09-10 16:30:09|31|35|'Other states in  Irma ''s path brace for impact  http://nbcnews.to/2xeqHt3   pic.twitter.com/KS0CqqeYqz'|false|906978121596928005|/NBCNews/status/906978121596928005||||
NBCNews|2017-09-10 00:30:12|54|83|'Florida will absorb the biggest blow, but other states aren''t lying down as Hurricane  Irma  approaches  http://nbcnews.to/2xdnRVc   pic.twitter.com/w7G5KjZ0Ck'|false|906736540201701377|/NBCNews/status/906736540201701377||||
NBCNews|2017-09-10 09:35:36|133|110|READ MORE: Hurricane  Irma  makes landfall on Florida Keys as a Category 4 storm with 130 mph winds  http://nbcnews.to/2eXOjeF  |false|906873795771867136|/NBCNews/status/906873795771867136||||
NBCNews|2017-09-12 13:49:48|165|170|WATCH: Flood levels in Jacksonville, Florida, reached record levels as Hurricane  Irma  caused storm surge in the area.  pic.twitter.com/YiAbDGmV4K|false|907662542612385792|/NBCNews/status/907662542612385792||||
NBCNews|2017-09-19 23:15:10|83|60|Ninth person dies from nursing home that lost A/C after  Irma   http://nbcnews.to/2xOY9Yp   pic.twitter.com/ltxT0kcyzL|false|910341539372699648|/NBCNews/status/910341539372699648||||
NBCNews|2017-09-09 11:17:43|73|66|NEW: NHC releases latest key messages for Hurricane  Irma   pic.twitter.com/vzOT8I6Hcx|false|906537104703979520|/NBCNews/status/906537104703979520||||
NBCNews|2017-09-08 22:26:15|156|105|Hurricane  Irma  leaves destruction in Caribbean islands  http://nbcnews.to/2xcdNvO   pic.twitter.com/h3qDdkxSDv|false|906342960035491840|/NBCNews/status/906342960035491840||||
NBCNews|2017-09-11 12:26:43|169|430|PHOTOS: While deployed in Puerto Rico on  Irma  relief efforts, NYPD officers remember those lost on 9/11  __NEWLINE____NEWLINE__(Via NYPD)  pic.twitter.com/366Ls3xGvU|false|907279248636997632|/NBCNews/status/907279248636997632|Via, NY|30.8385202|-87.2008048|
NBCNews|2017-09-21 14:45:53|168|139|Why Florida residents couldn’t use solar power after Hurricane  Irma  knocked out electricity  http://nbcnews.to/2xV6XMd    via @NBCNewsMACH pic.twitter.com/N03Fy2T87m|false|910938149743972352|/NBCNews/status/910938149743972352||||
NBCNews|2017-09-09 13:38:18|538|1212|PHOTOS: Cuban officials removed 6 dolphins from water and airlifted them to safety at an aquarium prior to  Irma  (Agencia Cubana de Noticias)  pic.twitter.com/81SUElhFkE|false|906572486388719617|/NBCNews/status/906572486388719617||||
NBCNews|2017-09-08 13:00:30|35|46|Airlines scramble to address price hikes and heavy demand ahead of  Irma   http://nbcnews.to/2xU7iM1   pic.twitter.com/vrPMNBmk69|false|906200585464143872|/NBCNews/status/906200585464143872||||
NBCNews|2017-09-06 10:52:31|92|69|LATEST: "Eye of potentially catastrophic Category 5 Hurricane  Irma  closing in on the Virgin Islands"; winds remain at 185 mph  pic.twitter.com/AQE3uN96xW|false|905443600867237889|/NBCNews/status/905443600867237889||||
NBCNews|2017-09-09 18:30:03|49|90|'Despite  Irma ''s threat, regulars at this Naples dive bar aren''t leaving  http://nbcnews.to/2xdtbrQ   pic.twitter.com/Znbx9i8Wmx'|false|906645905947942912|/NBCNews/status/906645905947942912||||
NBCNews|2017-09-05 08:05:59|113|114|'WATCH: @alroker  with details on  Irma ''s upgrade to an "extremely dangerous" Category 5 hurricane, via @TODAYshow http://snpy.tv/2xMeGJo  '|false|905039303708884992|/NBCNews/status/905039303708884992||||
NBCNews|2017-09-11 08:01:49|194|276|JUST IN:  Irma  has been downgraded to a Tropical Storm with 70 mph winds, says National Hurricane Center|false|907212583853346816|/NBCNews/status/907212583853346816||||
NBCNews|2017-09-05 12:20:03|590|326|JUST IN: Florida Keys officials call for mandatory visitor evacuation to begin Wednesday ahead of potential impacts from Hurricane  Irma   pic.twitter.com/5uGHkJBtBV|false|905103240316035076|/NBCNews/status/905103240316035076||||
NBCNews|2017-10-09 17:15:08|92|62|13th and 14th residents die from Florida nursing home crippled by Hurricane  Irma   http://nbcnews.to/2xtsWtO  |false|917498689668698112|/NBCNews/status/917498689668698112||||
NBCNews|2017-09-11 12:29:39|101|81|UPDATE: More than 6.5 million customers in Florida now without power due to Hurricane  Irma|false|907279984464728065|/NBCNews/status/907279984464728065||||
NBCNews|2017-09-09 11:12:05|57|95|JUST IN: Florida Gov. Rick Scott to give latest updates on Hurricane  Irma  at 12pm ET|false|906535688581107713|/NBCNews/status/906535688581107713||||
NBCNews|2017-09-10 15:02:57|8048|20023|WATCH: A flock of flamingos are led to shelter before Hurricane  Irma  at Busch Gardens Tampa Bay (via Busch Gardens Tampa Bay)  pic.twitter.com/FmQms27UJz|false|906956175731838976|/NBCNews/status/906956175731838976||||
NBCNews|2017-09-09 17:41:40|82|120|NEW: President Trump holds meeting with Cabinet members at Camp David to discuss the "potential impact" of  Irma  (White House Photo)  pic.twitter.com/vuB9U2GjCw|false|906633732387479555|/NBCNews/status/906633732387479555||||
NBCNews|2017-09-09 13:11:32|184|203|UPDATE: Hurricane  Irma  is now about 160 miles southeast of Key West with maximum sustained winds of 125 mph  pic.twitter.com/0Oj22cEhrO|false|906565748860100608|/NBCNews/status/906565748860100608||||
NBCNews|2017-09-10 14:12:53|143|162|JUST IN:  Irma  is now a Category 3 hurricane, with maximum sustained winds near 120 mph  pic.twitter.com/Q2iqQLjIMS|false|906943576474619904|/NBCNews/status/906943576474619904||||
NBCNews|2017-09-15 21:00:04|201|597|WATCH: Police in Clearwater, Florida, deliver storm supplies to a 94-year-old grandmother ahead of Hurricane  Irma .  pic.twitter.com/kjihD2NrMw|false|908857988785479680|/NBCNews/status/908857988785479680||||
NBCNews|2017-09-05 18:02:09|214|266|WATCH: As Hurricane  Irma  churns toward the Caribbean, "Hurricane Hunters" are flying into the storm to collect data.  pic.twitter.com/i2xcVNvX8l|false|905189333338087424|/NBCNews/status/905189333338087424||||
NBCNews|2017-09-07 19:30:14|61|48|Category 3 Hurricane Jose expected to brush by  Irma -battered islands  http://nbcnews.to/2xQNzMe   pic.twitter.com/kgUFabgQgP|false|905936275823370240|/NBCNews/status/905936275823370240||||
NBCNews|2017-09-07 10:52:57|250|152|PHOTOS: Virginia pastor posts photos of storm damage left by Hurricane  Irma  in St. Maarten (via Jonathan Falwell)  pic.twitter.com/c0IpAbywgg|false|905806096698396672|/NBCNews/status/905806096698396672||||
NBCNews|2017-09-10 18:33:45|172|487|President Trump speaks about “big, monster” Hurricane  Irma , says he’ll go to Florida soon  pic.twitter.com/tGlVcQsHZn|false|907009225913761793|/NBCNews/status/907009225913761793||||
NBCNews|2017-09-09 19:15:05|178|270|Some Cubans are heading deep underground for shelter as  Irma  bashes the island  http://nbcnews.to/2xdpJ0k   pic.twitter.com/ZmL3WwiWzJ|false|906657239209058304|/NBCNews/status/906657239209058304||||
NBCNews|2017-09-04 19:00:08|205|149|JUST IN: American Airlines cancels flights due to Hurricane  Irma   pic.twitter.com/zHc6XOlQbU|false|904841537451941888|/NBCNews/status/904841537451941888||||
NBCNews|2017-09-22 23:31:05|124|125|11th patient from sweltering nursing home that lost power in  Irma  dies  http://nbcnews.to/2fHb4AY   pic.twitter.com/09GqB6Chab|false|911432705807708160|/NBCNews/status/911432705807708160||||
