username|date|retweets|favorites|text|cleantext|is_retweet|ID|permalink|Translation|address|latitude|longitude|latlongerr
NHC_Atlantic|2017-09-03 17:04:54|608|360|Here are the 5 pm AST key messages on #Irma . Information on the recently issued hurricane watches can be found here:  http://www. nhc.noaa.gov/text/refresh/M IATCPAT1+shtml/032050.shtml   … pic.twitter.com/dQxsuLr2ZV|Here are the 5 pm AST key messages on #Irma . Information on the recently issued hurricane watches can be found here:   nhc.noaa.gov/text/refresh/M IATCPAT1+shtml/032050.shtml   … |false|904450150713741312|/NHC_Atlantic/status/904450150713741312|Here are the 5 pm AST key messages on #Irma . Information on the recently issued hurricane watches can be found here:  http://www. nhc.noaa.gov/text/refresh/M IATCPAT1+shtml/032050.shtml   … pic.twitter.com/dQxsuLr2ZV||||
NHC_Atlantic|2017-10-06 13:38:03|79|42|Tropical Storm #Nate  Advisory 9A: Now available on the NHC website.  http://go.usa.gov/W3H  |Tropical Storm #Nate  Advisory 9A: Now available on the NHC website.    |false|916356894968688641|/NHC_Atlantic/status/916356894968688641|Tropical Storm #Nate  Advisory 9A: Now available on the NHC website.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-18 12:34:18|207|121|Here are the 11 am EDT key messages regarding #Maria  and #Jose .  http://hurricanes.gov   pic.twitter.com/xgZ0Y15vSA|Here are the 11 am EDT key messages regarding #Maria  and #Jose .     |false|909817868803563520|/NHC_Atlantic/status/909817868803563520|Here are the 11 am EDT key messages regarding #Maria  and #Jose .  http://hurricanes.gov   pic.twitter.com/xgZ0Y15vSA||||
NHC_Atlantic|2018-01-25 10:04:51|75|97|The highest rainfall report from #Harvey  was 60.58 inches near Nederland, Texas, which is preliminarily the U.S. tropical cyclone storm total rainfall record|The highest rainfall report from #Harvey  was 60.58 inches near Nederland, Texas, which is preliminarily the U.S. tropical cyclone storm total rainfall record|false|956543393068408833|/NHC_Atlantic/status/956543393068408833|The highest rainfall report from #Harvey  was 60.58 inches near Nederland, Texas, which is preliminarily the U.S. tropical cyclone storm total rainfall record||||
NHC_Atlantic|2017-09-23 11:11:25|213|142|Here are the 11 AM Sep. 23 Key Messages for Hurricane #Maria   http://hurricanes.gov/#Maria   pic.twitter.com/rPKbVOkDYi|Here are the 11 AM Sep. 23 Key Messages for Hurricane #Maria      |false|911608952307294208|/NHC_Atlantic/status/911608952307294208|Here are the 11 AM Sep. 23 Key Messages for Hurricane #Maria   http://hurricanes.gov/#Maria   pic.twitter.com/rPKbVOkDYi||||
NHC_Atlantic|2017-09-20 01:44:03|46|33|Tropical Storm #Jose  Advisory 59A: Jose Moving North of the Gulf Stream.  http://go.usa.gov/W3H  |Tropical Storm #Jose  Advisory 59A: Jose Moving North of the Gulf Stream.    |false|910379003126648833|/NHC_Atlantic/status/910379003126648833|Tropical Storm #Jose  Advisory 59A: Jose Moving North of the Gulf Stream.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-23 22:56:03|68|55|Hurricane #Maria  Advisory 32: Hurricane Maria Moving Northward With 115 Mph Winds.  http://go.usa.gov/W3H  |Hurricane #Maria  Advisory 32: Hurricane Maria Moving Northward With 115 Mph Winds.    |false|911786277393125376|/NHC_Atlantic/status/911786277393125376|Hurricane #Maria  Advisory 32: Hurricane Maria Moving Northward With 115 Mph Winds.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-08 23:47:38|641|379|Key Messages for #Hurricane  #Irma  Advisory 40. More:  http://hurricanes.gov   pic.twitter.com/sKiFe4go5s|Key Messages for #Hurricane  #Irma  Advisory 40. More:     |false|906363440301854722|/NHC_Atlantic/status/906363440301854722|Key Messages for #Hurricane  #Irma  Advisory 40. More:  http://hurricanes.gov   pic.twitter.com/sKiFe4go5s||||
NHC_Atlantic|2017-10-04 10:53:04|335|177|A Tropical Storm Warning has been issued for portions of the coast of Nicaragua & Honduras for TD 16. Full advisory:  http://hurricanes.gov   pic.twitter.com/DVgmRagh5f|A Tropical Storm Warning has been issued for portions of the coast of Nicaragua & Honduras for TD 16. Full advisory:     |false|915590599759335425|/NHC_Atlantic/status/915590599759335425|A Tropical Storm Warning has been issued for portions of the coast of Nicaragua & Honduras for TD 16. Full advisory:  http://hurricanes.gov   pic.twitter.com/DVgmRagh5f||||
NHC_Atlantic|2017-09-09 16:56:03|200|137|Hurricane #Irma  Advisory 43: Now available on the NHC website.  http://go.usa.gov/W3H  |Hurricane #Irma  Advisory 43: Now available on the NHC website.    |false|906622249913987075|/NHC_Atlantic/status/906622249913987075|Hurricane #Irma  Advisory 43: Now available on the NHC website.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-26 22:32:02|56|41|Tropical Storm #Maria  Advisory 44: Gusty Winds Continuing Over the Outer Banks of North Carolina.  http://go.usa.gov/W3H  |Tropical Storm #Maria  Advisory 44: Gusty Winds Continuing Over the Outer Banks of North Carolina.    |false|912867399464038401|/NHC_Atlantic/status/912867399464038401|Tropical Storm #Maria  Advisory 44: Gusty Winds Continuing Over the Outer Banks of North Carolina.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-17 04:50:03|72|56|Hurricane #Jose  Advisory 48: Jose Moving a Little Faster Northward With No Change In Strength.  http://go.usa.gov/W3H  |Hurricane #Jose  Advisory 48: Jose Moving a Little Faster Northward With No Change In Strength.    |false|909338650235801603|/NHC_Atlantic/status/909338650235801603|Hurricane #Jose  Advisory 48: Jose Moving a Little Faster Northward With No Change In Strength.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-04 07:50:03|204|143|Hurricane #Irma  Advisory 20A: Noaa Hurricane Hunter Aircraft Finds Irma a Little Stronger.  http://go.usa.gov/W3H  |Hurricane #Irma  Advisory 20A: Noaa Hurricane Hunter Aircraft Finds Irma a Little Stronger.    |false|904672904973086721|/NHC_Atlantic/status/904672904973086721|Hurricane #Irma  Advisory 20A: Noaa Hurricane Hunter Aircraft Finds Irma a Little Stronger.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-10-04 10:40:03|151|64|Tropical Depression #Sixteen  Advisory 1: New Depression Forms in the Southwestern Caribbean Sea.  http://go.usa.gov/W3H  |Tropical Depression #Sixteen  Advisory 1: New Depression Forms in the Southwestern Caribbean Sea.    |false|915587324477677568|/NHC_Atlantic/status/915587324477677568|Tropical Depression #Sixteen  Advisory 1: New Depression Forms in the Southwestern Caribbean Sea.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-16 11:02:50|358|197|Here are the 11 AM AST Key Messages on Potential Tropical Cyclone 15  http://hurricanes.gov    #96L pic.twitter.com/PDLrKIOOOW|Here are the 11 AM AST Key Messages on Potential Tropical Cyclone 15      #96L |false|909070074337734656|/NHC_Atlantic/status/909070074337734656|Here are the 11 AM AST Key Messages on Potential Tropical Cyclone 15  http://hurricanes.gov    #96L pic.twitter.com/PDLrKIOOOW|11 AM AST Key|||
NHC_Atlantic|2017-11-08 03:32:03|31|23|Tropical Storm #Rina  Advisory 9: Rina Strengthens Some More While it Moves Quickly Toward the Cold North Atlantic.  http://go.usa.gov/W3H  |Tropical Storm #Rina  Advisory 9: Rina Strengthens Some More While it Moves Quickly Toward the Cold North Atlantic.    |false|928178287356071936|/NHC_Atlantic/status/928178287356071936|Tropical Storm #Rina  Advisory 9: Rina Strengthens Some More While it Moves Quickly Toward the Cold North Atlantic.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-27 10:50:03|99|67|Hurricane #Lee  Advisory 38: Lee Becomes the Fifth Major Hurricane of the 2017 Season.  http://go.usa.gov/W3H  |Hurricane #Lee  Advisory 38: Lee Becomes the Fifth Major Hurricane of the 2017 Season.    |false|913053123882749953|/NHC_Atlantic/status/913053123882749953|Hurricane #Lee  Advisory 38: Lee Becomes the Fifth Major Hurricane of the 2017 Season.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-10-09 10:38:02|122|90|Tropical Storm #Ophelia  Advisory 2: Depression Strengthens Into Tropical Storm Ophelia Over the Open Atlantic.  http://go.usa.gov/W3H  |Tropical Storm #Ophelia  Advisory 2: Depression Strengthens Into Tropical Storm Ophelia Over the Open Atlantic.    |false|917398755476934657|/NHC_Atlantic/status/917398755476934657|Tropical Storm #Ophelia  Advisory 2: Depression Strengthens Into Tropical Storm Ophelia Over the Open Atlantic.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-06 05:14:47|1336|693|5 AM AST forecast and key messages for Hurricane #Irma .    Go to  http://hurricanes.gov     for the latest forecast. pic.twitter.com/N7gnRJ5B8N|5 AM AST forecast and key messages for Hurricane #Irma .    Go to       for the latest forecast. |false|905358608447221761|/NHC_Atlantic/status/905358608447221761|5 AM AST forecast and key messages for Hurricane #Irma .    Go to  http://hurricanes.gov     for the latest forecast. pic.twitter.com/N7gnRJ5B8N||||
NHC_Atlantic|2017-09-06 15:28:27|1673|1134|9/6 2pm: Latest estimates of when tropical-storm-force winds could arrive & are most likely to arrive with #Irma   http://hurricanes.gov   pic.twitter.com/IrntA1wIBD|9/6 2pm: Latest estimates of when tropical-storm-force winds could arrive & are most likely to arrive with #Irma      |false|905513042116521989|/NHC_Atlantic/status/905513042116521989|9/6 2pm: Latest estimates of when tropical-storm-force winds could arrive & are most likely to arrive with #Irma   http://hurricanes.gov   pic.twitter.com/IrntA1wIBD||||
NHC_Atlantic|2017-10-10 22:36:03|105|91|Tropical Storm #Ophelia  Advisory 8: Ophelia Moving Southeastward. Forecast to Become a Hurricane By Thursday.  http://go.usa.gov/W3H  |Tropical Storm #Ophelia  Advisory 8: Ophelia Moving Southeastward. Forecast to Become a Hurricane By Thursday.    |false|917941839608598528|/NHC_Atlantic/status/917941839608598528|Tropical Storm #Ophelia  Advisory 8: Ophelia Moving Southeastward. Forecast to Become a Hurricane By Thursday.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-07 16:34:03|344|222|Hurricane #Jose  Advisory 10: Jose Becomes 3rd Major Hurricane of the 2017 Atlantic Season.  http://go.usa.gov/W3H  |Hurricane #Jose  Advisory 10: Jose Becomes 3rd Major Hurricane of the 2017 Atlantic Season.    |false|905891937030430720|/NHC_Atlantic/status/905891937030430720|Hurricane #Jose  Advisory 10: Jose Becomes 3rd Major Hurricane of the 2017 Atlantic Season.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-08-31 16:40:46|1393|797|# Irma  has continued to strengthen over the eastern Atlantic and is now a major hurricane.  Details at  http://hurricanes.gov   pic.twitter.com/gRAl1hzRnN|# Irma  has continued to strengthen over the eastern Atlantic and is now a major hurricane.  Details at     |false|903356914351923200|/NHC_Atlantic/status/903356914351923200|# Irma  has continued to strengthen over the eastern Atlantic and is now a major hurricane.  Details at  http://hurricanes.gov   pic.twitter.com/gRAl1hzRnN||||
NHC_Atlantic|2017-09-27 22:32:02|63|61|Hurricane #Maria  Advisory 48: Maria Headed Out to Sea.  http://go.usa.gov/W3H  |Hurricane #Maria  Advisory 48: Maria Headed Out to Sea.    |false|913229784888561664|/NHC_Atlantic/status/913229784888561664|Hurricane #Maria  Advisory 48: Maria Headed Out to Sea.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-29 10:48:03|38|25|Tropical Storm #Lee  Advisory 46: Lee Weakens to Tropical Storm Strength.  http://go.usa.gov/W3H  |Tropical Storm #Lee  Advisory 46: Lee Weakens to Tropical Storm Strength.    |false|913777396045754368|/NHC_Atlantic/status/913777396045754368|Tropical Storm #Lee  Advisory 46: Lee Weakens to Tropical Storm Strength.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-25 17:36:23|166|113|5pm EDT Key Messages for #Maria .  Tropical Storm conditions are expected along portions of the N.C. coast beginning Tuesday. pic.twitter.com/sok1xiRjVX|5pm EDT Key Messages for #Maria .  Tropical Storm conditions are expected along portions of the N.C. coast beginning Tuesday. |false|912430605220139009|/NHC_Atlantic/status/912430605220139009|5pm EDT Key Messages for #Maria .  Tropical Storm conditions are expected along portions of the N.C. coast beginning Tuesday. pic.twitter.com/sok1xiRjVX||||
NHC_Atlantic|2017-09-20 19:56:03|38|31|Tropical Storm #Jose  Advisory 62A: Now available on the NHC website.  http://go.usa.gov/W3H  |Tropical Storm #Jose  Advisory 62A: Now available on the NHC website.    |false|910653814365200384|/NHC_Atlantic/status/910653814365200384|Tropical Storm #Jose  Advisory 62A: Now available on the NHC website.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-15 13:39:13|74|77|Interests in the Lesser Antilles should closely monitor the progress of this system.  http://hurricanes.gov    #96L|Interests in the Lesser Antilles should closely monitor the progress of this system.      #96L|false|908747044495425536|/NHC_Atlantic/status/908747044495425536|Interests in the Lesser Antilles should closely monitor the progress of this system.  http://hurricanes.gov    #96L||||
NHC_Atlantic|2017-10-28 19:44:02|118|66|Tropical Storm #Philippe  Advisory 5A: Philippe Moving Over the Straits of Florida.  http://go.usa.gov/W3H  |Tropical Storm #Philippe  Advisory 5A: Philippe Moving Over the Straits of Florida.    |false|924421530158845952|/NHC_Atlantic/status/924421530158845952|Tropical Storm #Philippe  Advisory 5A: Philippe Moving Over the Straits of Florida.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2018-01-26 10:42:24|357|322|The @NOAANCEIclimate  in collaboration with NHC has updated the listing of the costliest tropical cyclones to strike the U.S. with a new methodology through the 2017 #hurricane  season. For more details see:  https://www. nhc.noaa.gov/news/UpdatedCo stliest.pdf   …  &  https://www. ncdc.noaa.gov/billions/overv iew   … pic.twitter.com/rylm3Yd3Qp|The @NOAANCEIclimate  in collaboration with NHC has updated the listing of the costliest tropical cyclones to strike the U.S. with a new methodology through the 2017 #hurricane  season. For more details see:   nhc.noaa.gov/news/UpdatedCo stliest.pdf   …  &   ncdc.noaa.gov/billions/overv iew   … |false|956915233062350848|/NHC_Atlantic/status/956915233062350848|The @NOAANCEIclimate  in collaboration with NHC has updated the listing of the costliest tropical cyclones to strike the U.S. with a new methodology through the 2017 #hurricane  season. For more details see:  https://www. nhc.noaa.gov/news/UpdatedCo stliest.pdf   …  &  https://www. ncdc.noaa.gov/billions/overv iew   … pic.twitter.com/rylm3Yd3Qp||||
NHC_Atlantic|2017-09-05 18:23:28|1660|1008|Here are the latest estimates of when tropical-storm-force winds could arrive & are most likely to arrive with #Irma   http://hurricanes.gov   pic.twitter.com/lphk4Nm9x8|Here are the latest estimates of when tropical-storm-force winds could arrive & are most likely to arrive with #Irma      |false|905194699006377985|/NHC_Atlantic/status/905194699006377985|Here are the latest estimates of when tropical-storm-force winds could arrive & are most likely to arrive with #Irma   http://hurricanes.gov   pic.twitter.com/lphk4Nm9x8||||
NHC_Atlantic|2017-10-07 13:58:29|308|201|The eye of #Nate  is becoming visible on New Orleans/Slidell radar. Catch the latest advisory at  http://hurricanes.gov   pic.twitter.com/jG9VhadRIX|The eye of #Nate  is becoming visible on New Orleans/Slidell radar. Catch the latest advisory at     |false|916724423612424192|/NHC_Atlantic/status/916724423612424192|The eye of #Nate  is becoming visible on New Orleans/Slidell radar. Catch the latest advisory at  http://hurricanes.gov   pic.twitter.com/jG9VhadRIX||||
NHC_Atlantic|2017-10-03 13:51:53|483|340|A low over the SW Caribbean has a medium chance of becoming a tropical depression as it moves north-northwest.  http://hurricanes.gov    #90L pic.twitter.com/X6r7zZJ24y|A low over the SW Caribbean has a medium chance of becoming a tropical depression as it moves north-northwest.      #90L |false|915273213818662913|/NHC_Atlantic/status/915273213818662913|A low over the SW Caribbean has a medium chance of becoming a tropical depression as it moves north-northwest.  http://hurricanes.gov    #90L pic.twitter.com/X6r7zZJ24y||||
NHC_Atlantic|2017-09-09 13:46:02|274|184|Hurricane #Irma  Advisory 42A: Irma Lingering Over the North Coast of Cuba.  http://go.usa.gov/W3H  |Hurricane #Irma  Advisory 42A: Irma Lingering Over the North Coast of Cuba.    |false|906574433300701184|/NHC_Atlantic/status/906574433300701184|Hurricane #Irma  Advisory 42A: Irma Lingering Over the North Coast of Cuba.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-19 08:08:10|253|188|NHC will provide a live briefing regarding #Maria  via periscope at ~8:20am EDT in both English and Spanish. @NOAAComms  @NWS  @NOAA pic.twitter.com/YsZPyRmTwx|NHC will provide a live briefing regarding #Maria  via periscope at ~8:20am EDT in both English and Spanish. @NOAAComms  @NWS  @NOAA |false|910113283159547904|/NHC_Atlantic/status/910113283159547904|NHC will provide a live briefing regarding #Maria  via periscope at ~8:20am EDT in both English and Spanish. @NOAAComms  @NWS  @NOAA pic.twitter.com/YsZPyRmTwx||||
NHC_Atlantic|2017-10-13 05:23:05|136|89|Here are the 5 AM AST Oct. 13 (10 AM Oct. 13 Irish/British Time) key messages for Hurricane #Ophelia :  http://hurricanes.gov/#Ophelia   pic.twitter.com/4yUFOSpt5o|Here are the 5 AM AST Oct. 13 (10 AM Oct. 13 Irish/British Time) key messages for Hurricane #Ophelia :     |false|918769046283309057|/NHC_Atlantic/status/918769046283309057|Here are the 5 AM AST Oct. 13 (10 AM Oct. 13 Irish/British Time) key messages for Hurricane #Ophelia :  http://hurricanes.gov/#Ophelia   pic.twitter.com/4yUFOSpt5o||||
NHC_Atlantic|2017-10-05 22:52:02|99|53|'Tropical Storm #Nate  Advisory 7: Nate''S Center About to Move Offshore the Eastern Coast Of Honduras.  http://go.usa.gov/W3H  '|'Tropical Storm #Nate  Advisory 7: Nate''S Center About to Move Offshore the Eastern Coast Of Honduras.    '|false|916133922366541824|/NHC_Atlantic/status/916133922366541824|'Tropical Storm #Nate  Advisory 7: Nate''S Center About to Move Offshore the Eastern Coast Of Honduras.  http://go.usa.gov/W3H  '||||
NHC_Atlantic|2017-10-13 04:50:03|32|18|Hurricane #Ophelia  Advisory 17: Ophelia Moving Faster Toward the East-Northeast.  http://go.usa.gov/W3H  |Hurricane #Ophelia  Advisory 17: Ophelia Moving Faster Toward the East-Northeast.    |false|918760735739727874|/NHC_Atlantic/status/918760735739727874|Hurricane #Ophelia  Advisory 17: Ophelia Moving Faster Toward the East-Northeast.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-17 17:46:56|244|135|Tropical storm conditions expected to reach portions of the Leeward Islands Monday. Rainfall and storm surge hazard information below #Maria pic.twitter.com/m7py3LYnXD|Tropical storm conditions expected to reach portions of the Leeward Islands Monday. Rainfall and storm surge hazard information below #Maria |false|909534160041254912|/NHC_Atlantic/status/909534160041254912|Tropical storm conditions expected to reach portions of the Leeward Islands Monday. Rainfall and storm surge hazard information below #Maria pic.twitter.com/m7py3LYnXD||||
NHC_Atlantic|2017-09-17 00:07:34|134|86|Here are the key messages for Hurricane #Jose  as of 11:00pm EDT pic.twitter.com/FtenCnlSV6|Here are the key messages for Hurricane #Jose  as of 11:00pm EDT |false|909267560931233792|/NHC_Atlantic/status/909267560931233792|Here are the key messages for Hurricane #Jose  as of 11:00pm EDT pic.twitter.com/FtenCnlSV6||||
NHC_Atlantic|2017-09-20 22:54:03|41|42|Tropical Storm #Jose  Advisory 63: Now available on the NHC website.  http://go.usa.gov/W3H  |Tropical Storm #Jose  Advisory 63: Now available on the NHC website.    |false|910698609213132801|/NHC_Atlantic/status/910698609213132801|Tropical Storm #Jose  Advisory 63: Now available on the NHC website.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-27 10:48:02|50|33|Hurricane #Maria  Advisory 46: Maria Turns North-Northeastward.  http://go.usa.gov/W3H  |Hurricane #Maria  Advisory 46: Maria Turns North-Northeastward.    |false|913052618737553410|/NHC_Atlantic/status/913052618737553410|Hurricane #Maria  Advisory 46: Maria Turns North-Northeastward.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-11-07 03:44:02|38|31|Tropical Storm #Rina  Advisory 5: Rina Moving Northward Over the Open Atlantic.  http://go.usa.gov/W3H  |Tropical Storm #Rina  Advisory 5: Rina Moving Northward Over the Open Atlantic.    |false|927818917762002945|/NHC_Atlantic/status/927818917762002945|Tropical Storm #Rina  Advisory 5: Rina Moving Northward Over the Open Atlantic.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-10-11 10:36:02|62|50|Tropical Storm #Ophelia  Advisory 10: Ophelia Looks Like a Hurricane On Satellite But it is Not One Quite Yet.  http://go.usa.gov/W3H  |Tropical Storm #Ophelia  Advisory 10: Ophelia Looks Like a Hurricane On Satellite But it is Not One Quite Yet.    |false|918123029397430272|/NHC_Atlantic/status/918123029397430272|Tropical Storm #Ophelia  Advisory 10: Ophelia Looks Like a Hurricane On Satellite But it is Not One Quite Yet.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-10 05:00:04|375|276|Hurricane #Irma  Advisory 45: Eye of Irma About to Move Across the Lower Florida Keys.  http://go.usa.gov/W3H  |Hurricane #Irma  Advisory 45: Eye of Irma About to Move Across the Lower Florida Keys.    |false|906804454384705536|/NHC_Atlantic/status/906804454384705536|Hurricane #Irma  Advisory 45: Eye of Irma About to Move Across the Lower Florida Keys.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-11-09 09:48:03|40|30|Post-Tropical Cyclone #Rina  Advisory 14: Rina Becomes Post-Tropical Over the Cold North Atlantic.  http://go.usa.gov/W3H  |Post-Tropical Cyclone #Rina  Advisory 14: Rina Becomes Post-Tropical Over the Cold North Atlantic.    |false|928635301400113152|/NHC_Atlantic/status/928635301400113152|Post-Tropical Cyclone #Rina  Advisory 14: Rina Becomes Post-Tropical Over the Cold North Atlantic.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-09 21:03:40|451|286|The 9pm Update on #Irma  - Wind gusts to near hurricane force reported in the Florida Keys -  http://www. nhc.noaa.gov/text/refresh/M IATCUAT1+shtml/092300.shtml   …|The 9pm Update on #Irma  - Wind gusts to near hurricane force reported in the Florida Keys -   nhc.noaa.gov/text/refresh/M IATCUAT1+shtml/092300.shtml   …|false|906684564646645766|/NHC_Atlantic/status/906684564646645766|The 9pm Update on #Irma  - Wind gusts to near hurricane force reported in the Florida Keys -  http://www. nhc.noaa.gov/text/refresh/M IATCUAT1+shtml/092300.shtml   …||||
NHC_Atlantic|2017-09-03 22:32:02|187|119|Hurricane #Irma  Advisory 19: Major Hurricane Irma Expected to Be Near the Northern Leeward Islands Tuesday Night.  http://go.usa.gov/W3H  |Hurricane #Irma  Advisory 19: Major Hurricane Irma Expected to Be Near the Northern Leeward Islands Tuesday Night.    |false|904532477527695361|/NHC_Atlantic/status/904532477527695361|Hurricane #Irma  Advisory 19: Major Hurricane Irma Expected to Be Near the Northern Leeward Islands Tuesday Night.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-05 16:52:03|191|110|Hurricane #Irma  Advisory 27: Now available on the NHC website.  http://go.usa.gov/W3H  |Hurricane #Irma  Advisory 27: Now available on the NHC website.    |false|905171693152464898|/NHC_Atlantic/status/905171693152464898|Hurricane #Irma  Advisory 27: Now available on the NHC website.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-19 22:44:03|418|233|Hurricane #Maria  Advisory 16: Eye of Potentially Catastrophic Category 5 Hurricane Maria Nearing St. Croix.  http://go.usa.gov/W3H  |Hurricane #Maria  Advisory 16: Eye of Potentially Catastrophic Category 5 Hurricane Maria Nearing St. Croix.    |false|910333704568020993|/NHC_Atlantic/status/910333704568020993|Hurricane #Maria  Advisory 16: Eye of Potentially Catastrophic Category 5 Hurricane Maria Nearing St. Croix.  http://go.usa.gov/W3H  |5 Hurricane Maria Nearing St|||
NHC_Atlantic|2017-09-24 16:56:02|71|48|Hurricane #Maria  Advisory 35: Now available on the NHC website.  http://go.usa.gov/W3H  |Hurricane #Maria  Advisory 35: Now available on the NHC website.    |false|912058063103905792|/NHC_Atlantic/status/912058063103905792|Hurricane #Maria  Advisory 35: Now available on the NHC website.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-23 10:40:03|46|32|Tropical Storm #Lee  Advisory 21: Lee Strengthens Slightly While Drifting Northward Over The Central Atlantic.  http://go.usa.gov/W3H  |Tropical Storm #Lee  Advisory 21: Lee Strengthens Slightly While Drifting Northward Over The Central Atlantic.    |false|911601056395743232|/NHC_Atlantic/status/911601056395743232|Tropical Storm #Lee  Advisory 21: Lee Strengthens Slightly While Drifting Northward Over The Central Atlantic.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-10-27 05:47:54|155|102|A trough over the NW Caribbean has a 50/50 chance of becoming a tropical cyclone during the next 48 hours.  http://hurricanes.gov    #93L pic.twitter.com/XBOivGW6Hm|A trough over the NW Caribbean has a 50/50 chance of becoming a tropical cyclone during the next 48 hours.      #93L |false|923848723121229824|/NHC_Atlantic/status/923848723121229824|A trough over the NW Caribbean has a 50/50 chance of becoming a tropical cyclone during the next 48 hours.  http://hurricanes.gov    #93L pic.twitter.com/XBOivGW6Hm||||
NHC_Atlantic|2017-09-19 11:28:55|200|140|Watch on #Periscope https://www. pscp.tv/w/bI_dpTFEWUtY Vkp2dk9wRWd8MWRqeFhMb2VnQVZ4WlelGVXa6JZ6asYNW5eov2K-cBn27CJeFB6ZbrHEiUot   …|Watch on #Periscope  pscp.tv/w/bI_dpTFEWUtY Vkp2dk9wRWd8MWRqeFhMb2VnQVZ4WlelGVXa6JZ6asYNW5eov2K-cBn27CJeFB6ZbrHEiUot   …|false|910163803442171905|/NHC_Atlantic/status/910163803442171905|Watch on #Periscope https://www. pscp.tv/w/bI_dpTFEWUtY Vkp2dk9wRWd8MWRqeFhMb2VnQVZ4WlelGVXa6JZ6asYNW5eov2K-cBn27CJeFB6ZbrHEiUot   …||||
NHC_Atlantic|2017-09-01 16:46:02|36|35|Post-Tropical Cyclone #Harvey  Advisory 50: Harvey Now Post Tropical With Heavy Rain Moving Into the Ohio Valley.  http://go.usa.gov/W3H  |Post-Tropical Cyclone #Harvey  Advisory 50: Harvey Now Post Tropical With Heavy Rain Moving Into the Ohio Valley.    |false|903720626665480192|/NHC_Atlantic/status/903720626665480192|Post-Tropical Cyclone #Harvey  Advisory 50: Harvey Now Post Tropical With Heavy Rain Moving Into the Ohio Valley.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-09-10 15:44:15|883|477|Hurricane #Irma  makes landfall at Marco Island, Florida at 3:35pm.  __NEWLINE__ http://www. nhc.noaa.gov/text/refresh/M IATCUAT1+shtml/DDHHMM.shtml   …|Hurricane #Irma  makes landfall at Marco Island, Florida at 3:35pm.  __NEWLINE__  nhc.noaa.gov/text/refresh/M IATCUAT1+shtml/DDHHMM.shtml   …|false|906966568617299969|/NHC_Atlantic/status/906966568617299969|Hurricane #Irma  makes landfall at Marco Island, Florida at 3:35pm.  __NEWLINE__ http://www. nhc.noaa.gov/text/refresh/M IATCUAT1+shtml/DDHHMM.shtml   …||||
NHC_Atlantic|2017-09-04 16:38:03|153|111|Hurricane #Irma  Advisory 22: Irma Strengthens as it Heads Toward the Leeward Islands.  http://go.usa.gov/W3H  |Hurricane #Irma  Advisory 22: Irma Strengthens as it Heads Toward the Leeward Islands.    |false|904805780020502528|/NHC_Atlantic/status/904805780020502528|Hurricane #Irma  Advisory 22: Irma Strengthens as it Heads Toward the Leeward Islands.  http://go.usa.gov/W3H  ||||
NHC_Atlantic|2017-10-05 04:50:02|43|19|Tropical Depression #Sixteen  Advisory 4: Tropical Depression Approaching the Coast of Nicaragua.  http://go.usa.gov/W3H  |Tropical Depression #Sixteen  Advisory 4: Tropical Depression Approaching the Coast of Nicaragua.    |false|915861628700233728|/NHC_Atlantic/status/915861628700233728|Tropical Depression #Sixteen  Advisory 4: Tropical Depression Approaching the Coast of Nicaragua.  http://go.usa.gov/W3H  ||||
